Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2022-10-07,11,0.0,0.0,0.394,High
2022-10-07,12,0.0,0.0,0.275,Very High
2022-10-07,13,0.0,0.0,0.269,Very High
2022-10-07,14,0.0,0.0,0.266,High
2022-10-07,15,0.0,0.0,0.26,High
2022-10-07,16,0.0,0.0,0.252,Medium
2022-10-07,17,0.062,0.0,0.199,Low
2022-10-07,18,0.471,0.0,0.03,None
2022-10-07,19,0.961,0.0,0.0,None
2022-10-07,20,0.529,0.0,0.0,None
2022-10-07,21,0.435,0.0,0.0,None
2022-10-07,22,0.0,0.33,0.0,None
2022-10-07,23,0.0,0.462,0.0,None
2022-10-08,0,0.0,0.435,0.0,None
2022-10-08,1,0.0,0.409,0.0,None
2022-10-08,2,0.0,0.338,0.0,None
2022-10-08,3,0.0,0.267,0.0,None
2022-10-08,4,0.0,0.265,0.0,None
2022-10-08,5,0.0,0.264,0.0,None
2022-10-08,6,0.0,0.397,0.0,None
2022-10-08,7,0.0,0.308,0.002,None
2022-10-08,8,0.151,0.0,0.144,Low
2022-10-08,9,0.003,0.0,0.396,Medium
2022-10-08,10,0.173,0.0,0.587,Medium
2022-10-08,11,0.289,0.0,0.813,Medium
2022-10-08,12,0.544,0.0,1.027,None
2022-10-08,13,0.226,0.0,0.641,High
2022-10-08,14,0.269,0.0,0.897,Medium
2022-10-08,15,0.0,0.0,0.493,Medium
2022-10-08,16,0.034,0.0,0.459,Medium
2022-10-08,17,0.152,0.0,0.222,None
2022-10-08,18,0.473,0.0,0.029,None
2022-10-08,19,0.444,0.0,0.0,None
2022-10-08,20,0.514,0.0,0.0,None
2022-10-08,21,0.325,0.0,0.0,None
2022-10-08,22,0.0,0.357,0.0,None
2022-10-08,23,0.0,0.303,0.0,None
2022-10-09,0,0.0,0.297,0.0,None
2022-10-09,1,0.0,0.301,0.0,None
2022-10-09,2,0.0,0.305,0.0,None
2022-10-09,3,0.0,0.293,0.0,None
2022-10-09,4,0.0,0.265,0.0,None
2022-10-09,5,0.0,0.262,0.0,None
2022-10-09,6,0.0,0.262,0.0,None
2022-10-09,7,0.0,0.265,0.0,None
2022-10-09,8,0.211,0.0,0.037,None
2022-10-09,9,0.218,0.0,0.114,None
2022-10-09,10,0.035,0.0,0.262,Medium
2022-10-09,11,0.197,0.0,0.358,Medium
2022-10-09,12,0.934,0.0,0.689,None
2022-10-09,13,0.827,0.0,0.413,None
2022-10-09,14,0.031,0.0,0.425,Medium
2022-10-09,15,0.21,0.0,0.308,None
2022-10-09,16,0.237,0.0,0.201,None
2022-10-09,17,0.428,0.0,0.086,None
2022-10-09,18,0.457,0.0,0.032,None
2022-10-09,19,0.524,0.0,0.0,None
2022-10-09,20,0.543,0.0,0.0,None
2022-10-09,21,0.487,0.0,0.0,None
2022-10-09,22,0.0,0.596,0.0,None
2022-10-09,23,0.0,0.428,0.0,None
2022-10-10,0,0.0,0.415,0.0,None
2022-10-10,1,0.0,0.361,0.0,None
2022-10-10,2,0.0,0.262,0.0,None
2022-10-10,3,0.0,0.256,0.0,None
2022-10-10,4,0.0,0.259,0.0,None
2022-10-10,5,0.0,0.273,0.0,None
2022-10-10,6,0.0,0.321,0.0,None
2022-10-10,7,0.0,0.327,0.0,None
2022-10-10,8,0.448,0.0,0.003,None
2022-10-10,9,0.389,0.0,0.059,None
2022-10-10,10,0.345,0.0,0.098,None
2022-10-10,11,0.357,0.0,0.104,None
2022-10-10,12,0.17,0.0,0.189,Low
2022-10-10,13,0.015,0.0,0.245,Medium
2022-10-10,14,0.035,0.0,0.233,Low
2022-10-10,15,0.153,0.0,0.189,None
2022-10-10,16,0.331,0.0,0.065,None
2022-10-10,17,0.343,0.0,0.063,None
2022-10-10,18,0.299,0.0,0.006,None
2022-10-10,19,0.535,0.0,0.0,None
2022-10-10,20,0.301,0.0,0.0,None
2022-10-10,21,0.302,0.0,0.0,None
2022-10-10,22,0.0,0.552,0.0,None
2022-10-10,23,0.0,0.52,0.0,None
2022-10-11,0,0.0,0.324,0.0,None
2022-10-11,1,0.0,0.289,0.0,None
2022-10-11,2,0.0,0.278,0.0,None
2022-10-11,3,0.0,0.266,0.0,None
2022-10-11,4,0.0,0.246,0.0,None
2022-10-11,5,0.0,0.245,0.0,None
2022-10-11,6,0.0,0.255,0.0,None
2022-10-11,7,0.0,0.287,0.0,None
2022-10-11,8,0.341,0.0,0.042,None
2022-10-11,9,0.0,0.0,0.266,Medium
2022-10-11,10,0.0,0.0,0.258,High
2022-10-11,11,0.0,0.0,0.258,Very High
2022-10-11,12,0.0,0.0,0.272,Very High
2022-10-11,13,0.0,0.0,0.276,Very High
2022-10-11,14,0.0,0.0,0.273,Very High
2022-10-11,15,0.0,0.0,0.266,High
2022-10-11,16,0.0,0.0,0.253,High
2022-10-11,17,0.056,0.0,0.192,Low
2022-10-11,18,0.264,0.0,0.013,None
2022-10-11,19,0.352,0.0,0.0,None
2022-10-11,20,0.582,0.0,0.0,None
2022-10-11,21,0.539,0.0,0.0,None
2022-10-11,22,0.0,0.514,0.0,None
2022-10-11,23,0.0,0.454,0.0,None
2022-10-12,0,0.0,0.347,0.0,None
2022-10-12,1,0.0,0.257,0.0,None
2022-10-12,2,0.0,0.289,0.0,None
2022-10-12,3,0.0,0.354,0.0,None
2022-10-12,4,0.0,0.248,0.0,None
2022-10-12,5,0.0,0.265,0.0,None
2022-10-12,6,0.0,0.265,0.0,None
2022-10-12,7,0.0,0.465,0.0,None
2022-10-12,8,0.369,0.0,0.174,None
2022-10-12,9,0.008,0.0,0.416,Medium
2022-10-12,10,0.0,0.0,0.254,High
2022-10-12,11,0.0,0.0,0.326,High
2022-10-12,12,0.0,0.0,0.313,Very High
2022-10-12,13,0.0,0.0,0.281,Very High
2022-10-12,14,0.0,0.0,0.268,Very High
2022-10-12,15,0.0,0.0,0.291,High
2022-10-12,16,0.0,0.0,0.314,Medium
2022-10-12,17,0.165,0.0,0.204,None
2022-10-12,18,0.644,0.0,0.009,None
2022-10-12,19,0.726,0.0,0.0,None
2022-10-12,20,1.325,0.0,0.0,None
2022-10-12,21,0.517,0.0,0.0,None
2022-10-12,22,0.0,0.53,0.0,None
2022-10-12,23,0.0,0.444,0.0,None
2022-10-13,0,0.0,0.354,0.0,None
2022-10-13,1,0.0,0.259,0.0,None
2022-10-13,2,0.0,0.26,0.0,None
2022-10-13,3,0.0,0.275,0.0,None
2022-10-13,4,0.0,0.278,0.0,None
2022-10-13,5,0.0,0.284,0.0,None
2022-10-13,6,0.0,0.34,0.0,None
2022-10-13,7,0.0,0.405,0.0,None
2022-10-13,8,0.245,0.0,0.067,None
2022-10-13,9,0.112,0.0,0.158,Low
2022-10-13,10,0.0,0.0,0.27,High
2022-10-13,11,0.0,0.0,0.271,Very High
2022-10-13,12,0.0,0.0,0.272,High
2022-10-13,13,0.0,0.0,0.264,High
2022-10-13,14,0.0,0.0,0.261,High
2022-10-13,15,0.0,0.0,0.257,High
2022-10-13,16,0.0,0.0,0.346,Medium
2022-10-13,17,0.147,0.0,0.194,None
2022-10-13,18,0.427,0.0,0.019,None
2022-10-13,19,0.853,0.0,0.0,None
2022-10-13,20,0.78,0.0,0.0,None
2022-10-13,21,0.611,0.0,0.0,None
2022-10-13,22,0.0,0.509,0.0,None
2022-10-13,23,0.0,0.386,0.0,None
2022-10-14,0,0.0,0.273,0.0,None
2022-10-14,1,0.0,0.381,0.0,None
2022-10-14,2,0.0,0.321,0.0,None
2022-10-14,3,0.0,0.27,0.0,None
2022-10-14,4,0.0,0.241,0.0,None
2022-10-14,5,0.0,0.253,0.0,None
2022-10-14,6,0.0,0.275,0.0,None
2022-10-14,7,0.0,0.44,0.0,None
2022-10-14,8,0.454,0.0,0.063,None
2022-10-14,9,0.147,0.0,0.235,Low
2022-10-14,10,0.605,0.0,0.361,Medium
2022-10-14,11,0.375,0.0,0.737,Medium
2022-10-14,12,0.0,0.0,0.579,High
2022-10-14,13,0.0,0.0,0.344,Very High
2022-10-14,14,0.0,0.0,0.307,Very High
2022-10-14,15,0.0,0.0,0.3,High
2022-10-14,16,0.0,0.0,0.276,Medium
2022-10-14,17,0.135,0.0,0.194,None
2022-10-14,18,0.31,0.0,0.008,None
2022-10-14,19,0.643,0.0,0.0,None
2022-10-14,20,0.672,0.0,0.0,None
2022-10-14,21,0.349,0.0,0.0,None
2022-10-14,22,0.0,0.369,0.0,None
2022-10-14,23,0.0,0.548,0.0,None
2022-10-15,0,0.0,0.54,0.0,None
2022-10-15,1,0.0,0.49,0.0,None
2022-10-15,2,0.0,0.484,0.0,None
2022-10-15,3,0.0,0.423,0.0,None
2022-10-15,4,0.0,0.267,0.0,None
2022-10-15,5,0.0,0.309,0.0,None
2022-10-15,6,0.0,0.252,0.0,None
2022-10-15,7,0.0,0.26,0.0,None
2022-10-15,8,0.264,0.0,0.017,None
2022-10-15,9,0.118,0.0,0.144,None
2022-10-15,10,0.205,0.0,0.27,Medium
2022-10-15,11,0.557,0.0,0.273,None
2022-10-15,12,0.473,0.0,0.209,None
2022-10-15,13,0.542,0.0,0.314,None
2022-10-15,14,0.115,0.0,0.357,Low
2022-10-15,15,0.15,0.0,0.236,None
2022-10-15,16,0.21,0.0,0.186,None
2022-10-15,17,0.431,0.0,0.033,None
2022-10-15,18,0.637,0.0,0.005,None
2022-10-15,19,0.493,0.0,0.0,None
2022-10-15,20,0.561,0.0,0.0,None
2022-10-15,21,0.655,0.0,0.0,None
2022-10-15,22,0.0,0.587,0.0,None
2022-10-15,23,0.0,0.496,0.0,None
2022-10-16,0,0.0,0.517,0.0,None
2022-10-16,1,0.0,0.38,0.0,None
2022-10-16,2,0.0,0.309,0.0,None
2022-10-16,3,0.0,0.338,0.0,None
2022-10-16,4,0.0,0.274,0.0,None
2022-10-16,5,0.0,0.245,0.0,None
2022-10-16,6,0.0,0.275,0.0,None
2022-10-16,7,0.0,0.278,0.0,None
2022-10-16,8,0.209,0.0,0.04,None
2022-10-16,9,0.125,0.0,0.15,None
2022-10-16,10,0.123,0.0,0.164,None
2022-10-16,11,0.261,0.0,0.23,None
2022-10-16,12,1.222,0.0,0.194,None
2022-10-16,13,1.383,0.0,0.257,None
2022-10-16,14,0.118,0.0,0.241,Medium
2022-10-16,15,0.13,0.0,0.238,Low
2022-10-16,16,0.194,0.0,0.246,Medium
2022-10-16,17,0.456,0.0,0.038,None
2022-10-16,18,0.458,0.0,0.02,None
2022-10-16,19,0.568,0.0,0.0,None
2022-10-16,20,0.837,0.0,0.0,None
2022-10-16,21,0.513,0.0,0.0,None
2022-10-16,22,0.0,0.48,0.0,None
2022-10-16,23,0.0,0.492,0.0,None
2022-10-17,0,0.0,0.496,0.0,None
2022-10-17,1,0.0,0.521,0.0,None
2022-10-17,2,0.0,0.468,0.0,None
2022-10-17,3,0.0,0.424,0.0,None
2022-10-17,4,0.0,0.455,0.0,None
2022-10-17,5,0.0,0.272,0.0,None
2022-10-17,6,0.0,0.247,0.0,None
2022-10-17,7,0.0,0.415,0.0,None
2022-10-17,8,0.434,0.0,0.005,None
2022-10-17,9,0.36,0.0,0.033,None
2022-10-17,10,0.256,0.0,0.026,None
2022-10-17,11,0.086,0.0,0.202,Low
2022-10-17,12,0.18,0.0,0.12,None
2022-10-17,13,0.106,0.0,0.173,None
2022-10-17,14,0.034,0.0,0.335,Low
2022-10-17,15,0.049,0.0,0.242,None
2022-10-17,16,0.083,0.0,0.251,None
2022-10-17,17,0.224,0.0,0.139,Low
2022-10-17,18,0.44,0.0,0.011,None
2022-10-17,19,0.848,0.0,0.0,None
2022-10-17,20,0.688,0.0,0.0,None
2022-10-17,21,0.499,0.0,0.0,None
2022-10-17,22,0.0,0.467,0.0,None
2022-10-17,23,0.0,0.517,0.0,None
2022-10-18,0,0.0,0.484,0.0,None
2022-10-18,1,0.0,0.497,0.0,None
2022-10-18,2,0.0,0.341,0.0,None
2022-10-18,3,0.0,0.286,0.0,None
2022-10-18,4,0.0,0.243,0.0,None
2022-10-18,5,0.0,0.27,0.0,None
2022-10-18,6,0.0,0.284,0.0,None
2022-10-18,7,0.0,0.323,0.0,None
2022-10-18,8,0.198,0.0,0.133,Low
2022-10-18,9,0.0,0.0,0.278,Medium
2022-10-18,10,0.0,0.0,0.269,High
2022-10-18,11,0.0,0.0,0.265,High
2022-10-18,12,0.055,0.0,0.453,Medium
2022-10-18,13,0.0,0.0,0.288,Medium
2022-10-18,14,0.111,0.0,0.15,None
2022-10-18,15,0.144,0.0,0.113,None
2022-10-18,16,0.256,0.0,0.044,None
2022-10-18,17,0.286,0.0,0.04,None
2022-10-18,18,0.511,0.0,0.0,None
2022-10-18,19,0.544,0.0,0.0,None
2022-10-18,20,0.404,0.0,0.0,None
2022-10-18,21,0.499,0.0,0.0,None
2022-10-18,22,0.0,0.59,0.0,None
2022-10-18,23,0.0,0.511,0.0,None
2022-10-19,0,0.0,0.309,0.0,None
2022-10-19,1,0.0,0.269,0.0,None
2022-10-19,2,0.0,0.266,0.0,None
2022-10-19,3,0.0,0.232,0.0,None
2022-10-19,4,0.0,0.267,0.0,None
2022-10-19,5,0.0,0.26,0.0,None
2022-10-19,6,0.0,0.248,0.0,None
2022-10-19,7,0.0,0.392,0.0,None
2022-10-19,8,0.568,0.0,0.001,None
2022-10-19,9,0.202,0.0,0.139,None
2022-10-19,10,0.228,0.0,0.167,None
2022-10-19,11,0.624,0.0,0.161,None
2022-10-19,12,0.481,0.0,0.432,Medium
2022-10-19,13,0.0,0.0,0.299,Medium
2022-10-19,14,0.13,0.0,0.193,None
2022-10-19,15,0.036,0.0,0.302,Medium
2022-10-19,16,0.112,0.0,0.269,Medium
2022-10-19,17,0.368,0.0,0.132,None
2022-10-19,18,0.502,0.0,0.017,None
2022-10-19,19,0.755,0.0,0.0,None
2022-10-19,20,0.906,0.0,0.0,None
2022-10-19,21,0.528,0.0,0.0,None
2022-10-19,22,0.0,0.578,0.0,None
2022-10-19,23,0.0,0.445,0.0,None
2022-10-20,0,0.0,0.459,0.0,None
2022-10-20,1,0.0,0.458,0.0,None
2022-10-20,2,0.0,0.311,0.0,None
2022-10-20,3,0.0,0.284,0.0,None
2022-10-20,4,0.0,0.289,0.0,None
2022-10-20,5,0.0,0.258,0.0,None
2022-10-20,6,0.0,0.253,0.0,None
2022-10-20,7,0.0,0.303,0.0,None
2022-10-20,8,0.32,0.0,0.028,None
2022-10-20,9,0.133,0.0,0.162,None
2022-10-20,10,0.22,0.0,0.023,None
2022-10-20,11,0.054,0.0,0.22,None
2022-10-20,12,0.11,0.0,0.135,None
2022-10-20,13,0.129,0.0,0.122,None
2022-10-20,14,0.0,0.0,0.28,None
2022-10-20,15,0.037,0.0,0.203,None
2022-10-20,16,0.106,0.0,0.152,None
2022-10-20,17,0.174,0.0,0.101,None
2022-10-20,18,1.527,0.0,0.008,None
2022-10-20,19,1.827,0.0,0.0,None
2022-10-20,20,0.929,0.0,0.0,None
2022-10-20,21,0.521,0.0,0.0,None
2022-10-20,22,0.0,0.514,0.0,None
2022-10-20,23,0.0,0.523,0.0,None
2022-10-21,0,0.0,0.448,0.0,None
2022-10-21,1,0.0,0.343,0.0,None
2022-10-21,2,0.0,0.354,0.0,None
2022-10-21,3,0.0,0.262,0.0,None
2022-10-21,4,0.0,0.247,0.0,None
2022-10-21,5,0.0,0.268,0.0,None
2022-10-21,6,0.0,0.236,0.0,None
2022-10-21,7,0.0,0.274,0.0,None
2022-10-21,8,0.539,0.0,0.022,None
2022-10-21,9,0.36,0.0,0.056,None
2022-10-21,10,0.143,0.0,0.294,None
2022-10-21,11,0.0,0.0,0.441,None
2022-10-21,12,0.025,0.0,0.323,None
2022-10-21,13,0.1,0.0,0.215,None
2022-10-21,14,0.077,0.0,0.171,None
2022-10-21,15,0.007,0.0,0.267,None
2022-10-21,16,0.043,0.0,0.219,None
2022-10-21,17,0.155,0.0,0.085,None
2022-10-21,18,0.265,0.0,0.009,None
2022-10-21,19,0.46,0.0,0.0,None
2022-10-21,20,0.316,0.0,0.0,None
2022-10-21,21,0.364,0.0,0.0,None
2022-10-21,22,0.0,0.372,0.0,None
2022-10-21,23,0.0,0.505,0.0,None
2022-10-22,0,0.0,0.515,0.0,None
2022-10-22,1,0.0,0.412,0.0,None
2022-10-22,2,0.0,0.285,0.0,None
2022-10-22,3,0.0,0.279,0.0,None
2022-10-22,4,0.0,0.267,0.0,None
2022-10-22,5,0.0,0.233,0.0,None
2022-10-22,6,0.0,0.251,0.0,None
2022-10-22,7,0.0,0.267,0.0,None
2022-10-22,8,0.211,0.0,0.032,None
2022-10-22,9,0.363,0.0,0.158,None
2022-10-22,10,0.207,0.0,0.207,None
2022-10-22,11,0.579,0.0,0.274,None
2022-10-22,12,0.117,0.0,0.234,None
2022-10-22,13,0.134,0.0,0.139,None
2022-10-22,14,0.125,0.0,0.156,None
2022-10-22,15,0.086,0.0,0.175,None
2022-10-22,16,0.336,0.0,0.173,None
2022-10-22,17,0.509,0.0,0.038,None
2022-10-22,18,0.598,0.0,0.001,None
2022-10-22,19,0.671,0.0,0.0,None
2022-10-22,20,0.499,0.0,0.0,None
2022-10-22,21,0.512,0.0,0.0,None
2022-10-22,22,0.0,0.455,0.0,None
2022-10-22,23,0.0,0.398,0.0,None
2022-10-23,0,0.0,0.259,0.0,None
2022-10-23,1,0.0,0.27,0.0,None
2022-10-23,2,0.0,0.268,0.0,None
2022-10-23,3,0.0,0.248,0.0,None
2022-10-23,4,0.0,0.251,0.0,None
2022-10-23,5,0.0,0.267,0.0,None
2022-10-23,6,0.0,0.263,0.0,None
2022-10-23,7,0.0,0.254,0.0,None
2022-10-23,8,0.243,0.0,0.016,None
2022-10-23,9,0.161,0.0,0.097,None
2022-10-23,10,0.167,0.0,0.117,None
2022-10-23,11,0.763,0.0,0.316,None
2022-10-23,12,0.557,0.0,0.41,None
2022-10-23,13,0.125,0.0,0.452,None
2022-10-23,14,0.218,0.0,0.234,None
2022-10-23,15,0.27,0.0,0.308,None
2022-10-23,16,0.532,0.0,0.216,None
2022-10-23,17,0.341,0.0,0.131,None
2022-10-23,18,0.461,0.0,0.017,None
2022-10-23,19,0.48,0.0,0.0,None
2022-10-23,20,0.375,0.0,0.0,None
2022-10-23,21,0.625,0.0,0.0,None
2022-10-23,22,0.0,0.38,0.0,None
2022-10-23,23,0.0,0.535,0.0,None
2022-10-24,0,0.0,0.576,0.0,None
2022-10-24,1,0.0,0.511,0.0,None
2022-10-24,2,0.0,0.306,0.0,None
2022-10-24,3,0.0,0.287,0.0,None
2022-10-24,4,0.0,0.258,0.0,None
2022-10-24,5,0.0,0.268,0.0,None
2022-10-24,6,0.0,0.277,0.0,None
2022-10-24,7,0.0,0.451,0.0,None
2022-10-24,8,0.544,0.0,0.01,None
2022-10-24,9,0.131,0.0,0.158,Medium
2022-10-24,10,0.086,0.0,0.182,None
2022-10-24,11,0.053,0.0,0.22,Low
2022-10-24,12,0.066,0.0,0.312,Medium
2022-10-24,13,0.439,0.0,0.27,Low
2022-10-24,14,0.017,0.0,0.323,Medium
2022-10-24,15,0.054,0.0,0.291,Low
2022-10-24,16,0.325,0.0,0.08,None
2022-10-24,17,0.323,0.0,0.026,None
2022-10-24,18,0.462,0.0,0.0,None
2022-10-24,19,0.958,0.0,0.0,None
2022-10-24,20,0.753,0.0,0.0,None
2022-10-24,21,0.578,0.0,0.0,None
2022-10-24,22,0.0,0.551,0.0,None
2022-10-24,23,0.0,0.54,0.0,None
2022-10-25,0,0.0,0.484,0.0,None
2022-10-25,1,0.0,0.345,0.0,None
2022-10-25,2,0.0,0.263,0.0,None
2022-10-25,3,0.0,0.262,0.0,None
2022-10-25,4,0.0,0.27,0.0,None
2022-10-25,5,0.0,0.271,0.0,None
2022-10-25,6,0.0,0.27,0.0,None
2022-10-25,7,0.0,0.44,0.0,None
2022-10-25,8,0.416,0.0,0.001,None
2022-10-25,9,0.279,0.0,0.019,None
2022-10-25,10,0.145,0.0,0.168,None
2022-10-25,11,0.012,0.0,0.295,Medium
2022-10-25,12,0.0,0.0,0.348,Medium
2022-10-25,13,0.067,0.0,0.302,Medium
2022-10-25,14,0.0,0.0,0.26,Medium
2022-10-25,15,0.011,0.0,0.248,Medium
2022-10-25,16,0.032,0.0,0.229,Low
2022-10-25,17,0.185,0.0,0.078,None
2022-10-25,18,0.271,0.0,0.001,None
2022-10-25,19,1.855,0.0,0.0,None
2022-10-25,20,0.599,0.0,0.0,None
2022-10-25,21,0.6,0.0,0.0,None
2022-10-25,22,0.0,0.862,0.0,None
2022-10-25,23,0.0,1.054,0.0,None
2022-10-26,0,0.0,0.401,0.0,None
2022-10-26,1,0.0,0.268,0.0,None
2022-10-26,2,0.0,0.26,0.0,None
2022-10-26,3,0.0,0.262,0.0,None
2022-10-26,4,0.0,0.269,0.0,None
2022-10-26,5,0.0,0.271,0.0,None
2022-10-26,6,0.0,0.269,0.0,None
2022-10-26,7,0.0,0.592,0.0,None
2022-10-26,8,0.421,0.0,0.018,None
2022-10-26,9,0.048,0.0,0.226,Low
2022-10-26,10,0.0,0.0,0.258,High
2022-10-26,11,0.016,0.0,0.297,High
2022-10-26,12,0.036,0.0,0.412,Low
2022-10-26,13,0.035,0.0,0.402,Medium
2022-10-26,14,0.0,0.0,0.281,High
2022-10-26,15,0.0,0.0,0.306,Medium
2022-10-26,16,0.125,0.0,0.205,None
2022-10-26,17,0.243,0.0,0.089,None
2022-10-26,18,0.501,0.0,0.002,None
2022-10-26,19,1.253,0.0,0.0,None
2022-10-26,20,0.623,0.0,0.0,None
2022-10-26,21,0.491,0.0,0.0,None
2022-10-26,22,0.0,0.414,0.0,None
2022-10-26,23,0.0,0.315,0.0,None
2022-10-27,0,0.0,0.402,0.0,None
2022-10-27,1,0.0,0.405,0.0,None
2022-10-27,2,0.0,0.262,0.0,None
2022-10-27,3,0.0,0.257,0.0,None
2022-10-27,4,0.0,0.256,0.0,None
2022-10-27,5,0.0,0.256,0.0,None
2022-10-27,6,0.0,0.262,0.0,None
2022-10-27,7,0.0,0.412,0.0,None
2022-10-27,8,0.37,0.0,0.003,None
2022-10-27,9,0.337,0.0,0.027,None
2022-10-27,10,0.214,0.0,0.076,None
2022-10-27,11,0.16,0.0,0.132,None
2022-10-27,12,0.016,0.0,0.269,Medium
2022-10-27,13,0.0,0.0,0.284,Medium
2022-10-27,14,0.016,0.0,0.266,Low
2022-10-27,15,0.194,0.0,0.09,None
2022-10-27,16,0.249,0.0,0.036,None
2022-10-27,17,0.334,0.0,0.03,None
2022-10-27,18,0.425,0.0,0.0,None
2022-10-27,19,0.407,0.0,0.0,None
2022-10-27,20,0.586,0.0,0.0,None
2022-10-27,21,0.568,0.0,0.0,None
2022-10-27,22,0.0,0.511,0.0,None
2022-10-27,23,0.0,0.385,0.0,None
2022-10-28,0,0.0,0.27,0.0,None
2022-10-28,1,0.0,0.26,0.0,None
2022-10-28,2,0.0,0.256,0.0,None
2022-10-28,3,0.0,0.25,0.0,None
2022-10-28,4,0.0,0.333,0.0,None
2022-10-28,5,0.0,0.297,0.0,None
2022-10-28,6,0.0,0.256,0.0,None
2022-10-28,7,0.0,0.268,0.0,None
2022-10-28,8,0.32,0.0,0.0,None
2022-10-28,9,0.299,0.0,0.0,None
2022-10-28,10,0.28,0.0,0.0,None
2022-10-28,11,0.218,0.0,0.108,None
2022-10-28,12,0.082,0.0,0.208,Low
2022-10-28,13,0.143,0.0,0.164,None
2022-10-28,14,0.239,0.0,0.051,None
2022-10-28,15,0.277,0.0,0.009,None
2022-10-28,16,0.314,0.0,0.0,None
2022-10-28,17,0.283,0.0,0.0,None
2022-10-28,18,0.35,0.0,0.0,None
2022-10-28,19,0.362,0.0,0.0,None
2022-10-28,20,0.361,0.0,0.0,None
2022-10-28,21,0.386,0.0,0.0,None
2022-10-28,22,0.0,0.407,0.0,None
2022-10-28,23,0.0,0.469,0.0,None
2022-10-29,0,0.0,0.498,0.0,None
2022-10-29,1,0.0,0.498,0.0,None
2022-10-29,2,0.0,0.492,0.0,None
2022-10-29,3,0.0,0.452,0.0,None
2022-10-29,4,0.0,0.447,0.0,None
2022-10-29,5,0.0,0.286,0.0,None
2022-10-29,6,0.0,0.256,0.0,None
2022-10-29,7,0.0,0.256,0.0,None
2022-10-29,8,0.297,0.0,0.002,None
2022-10-29,9,0.214,0.0,0.036,None
2022-10-29,10,0.108,0.0,0.174,Low
2022-10-29,11,0.751,0.0,0.128,None
2022-10-29,12,0.218,0.0,0.06,None
2022-10-29,13,0.696,0.0,0.146,None
2022-10-29,14,0.796,0.0,0.053,None
2022-10-29,15,0.598,0.0,0.112,None
2022-10-29,16,0.361,0.0,0.224,None
2022-10-29,17,0.469,0.0,0.069,None
2022-10-29,18,0.476,0.0,0.0,None
2022-10-29,19,0.516,0.0,0.0,None
2022-10-29,20,0.426,0.0,0.0,None
2022-10-29,21,0.42,0.0,0.0,None
2022-10-29,22,0.0,0.471,0.0,None
2022-10-29,23,0.0,0.493,0.0,None
2022-10-30,0,0.0,0.586,0.0,None
2022-10-30,1,0.0,0.807,0.0,None
2022-10-30,2,0.0,0.278,0.0,None
2022-10-30,3,0.0,0.269,0.0,None
2022-10-30,4,0.0,0.263,0.0,None
2022-10-30,5,0.0,0.265,0.0,None
2022-10-30,6,0.0,0.26,0.0,None
2022-10-30,7,0.0,0.228,0.043,None
2022-10-30,8,0.054,0.0,0.245,None
2022-10-30,9,0.194,0.0,0.501,Medium
2022-10-30,10,0.512,0.0,0.412,Medium
2022-10-30,11,0.68,0.0,0.824,Medium
2022-10-30,12,0.72,0.0,0.949,None
2022-10-30,13,0.016,0.0,0.579,High
2022-10-30,14,0.0,0.0,0.386,High
2022-10-30,15,0.067,0.0,0.425,Low
2022-10-30,16,0.416,0.0,0.087,None
2022-10-30,17,0.616,0.0,0.0,None
2022-10-30,18,0.44,0.0,0.0,None
2022-10-30,19,0.495,0.0,0.0,None
2022-10-30,20,0.88,0.0,0.0,None
2022-10-30,21,0.582,0.0,0.0,None
2022-10-30,22,0.0,0.557,0.0,None
2022-10-30,23,0.0,0.511,0.0,None
2022-10-31,0,0.0,0.405,0.0,None
2022-10-31,1,0.0,0.281,0.0,None
2022-10-31,2,0.0,0.27,0.0,None
2022-10-31,3,0.0,0.265,0.0,None
2022-10-31,4,0.0,0.256,0.0,None
2022-10-31,5,0.0,0.255,0.0,None
2022-10-31,6,0.0,0.264,0.0,None
2022-10-31,7,0.0,0.272,0.0,None
2022-10-31,8,0.248,0.0,0.033,None
2022-10-31,9,0.404,0.0,0.099,None
2022-10-31,10,0.148,0.0,0.397,Medium
2022-10-31,11,0.196,0.0,0.247,None
2022-10-31,12,0.155,0.0,0.31,None
2022-10-31,13,0.258,0.0,0.337,Medium
2022-10-31,14,0.438,0.0,0.561,Medium
2022-10-31,15,0.789,0.0,0.301,Medium
2022-10-31,16,0.314,0.0,0.112,None
2022-10-31,17,0.397,0.0,0.002,None
2022-10-31,18,0.435,0.0,0.0,None
2022-10-31,19,0.291,0.0,0.0,None
2022-10-31,20,0.332,0.0,0.0,None
2022-10-31,21,0.362,0.0,0.0,None
2022-10-31,22,0.0,0.352,0.0,None
2022-10-31,23,0.0,0.584,0.0,None
2022-11-01,0,0.0,0.444,0.0,None
2022-11-01,1,0.0,0.606,0.0,None
2022-11-01,2,0.0,0.359,0.0,None
2022-11-01,3,0.0,0.269,0.0,None
2022-11-01,4,0.0,0.266,0.0,None
2022-11-01,5,0.0,0.27,0.0,None
2022-11-01,6,0.0,0.257,0.0,None
2022-11-01,7,0.0,0.245,0.014,None
2022-11-01,8,0.115,0.0,0.147,Low
2022-11-01,9,0.0,0.0,0.275,High
2022-11-01,10,0.038,0.0,0.428,High
