Normal (kWh),Economic (kWh),Self-consumption (kWh),Injection,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_broken clouds,weather_few clouds,weather_heavy intensity rain,weather_light rain,weather_moderate rain,weather_overcast clouds,weather_scattered clouds,weather_sky is clear,hour,day_of_year,rain_binary
0.231,0.0,0.047,None,24.56,24.35,22.88,25.82,1021,49,1.74,0.0,1,False,False,False,False,False,False,False,True,18,276,False
0.281,0.0,0.0,None,22.6,22.35,21.38,22.93,1021,55,1.45,0.0,0,False,False,False,False,False,False,False,True,19,276,False
0.221,0.0,0.0,None,21.51,21.28,16.72,21.82,1022,60,1.11,0.0,1,False,False,False,False,False,False,False,True,20,276,False
0.307,0.0,0.0,None,20.93,20.65,15.72,21.26,1022,60,0.62,0.0,6,False,False,False,False,False,False,False,True,21,276,False
0.0,0.433,0.0,None,19.37,19.09,15.72,20.1,1022,66,1.15,0.0,0,False,False,False,False,False,False,False,True,22,276,False
0.0,0.269,0.0,None,19.29,18.97,14.72,19.59,1022,65,1.32,0.0,0,False,False,False,False,False,False,False,True,23,276,False
0.0,0.24,0.0,None,19.57,19.33,14.72,19.59,1022,67,1.54,0.0,2,False,False,False,False,False,False,False,True,0,277,False
0.0,0.364,0.0,None,18.99,18.56,14.15,19.04,1021,62,1.59,0.0,1,False,False,False,False,False,False,False,True,1,277,False
0.0,0.297,0.0,None,19.57,19.18,13.72,19.59,1021,61,1.16,0.0,0,False,False,False,False,False,False,False,True,2,277,False
0.0,0.198,0.0,None,18.99,18.46,12.72,19.04,1021,58,0.65,0.0,43,False,False,False,False,False,False,True,False,3,277,False
0.0,0.174,0.0,None,19.01,18.53,11.72,19.04,1021,60,0.84,0.0,45,False,False,False,False,False,False,True,False,4,277,False
0.0,0.171,0.0,None,14.36,14.25,10.72,16.77,1021,92,1.19,0.0,16,False,True,False,False,False,False,False,False,5,277,False
0.0,0.171,0.0,None,15.64,15.56,11.72,17.17,1021,88,1.22,0.0,0,False,False,False,False,False,False,False,True,6,277,False
0.0,0.259,0.004,None,17.91,17.38,12.72,17.93,1022,62,1.06,0.0,0,False,False,False,False,False,False,False,True,7,277,False
0.091,0.0,0.127,Medium,17.91,17.48,12.72,17.93,1022,66,0.92,0.0,0,False,False,False,False,False,False,False,True,8,277,False
0.0,0.0,0.188,High,20.15,19.97,14.72,20.15,1022,67,0.94,0.0,0,False,False,False,False,False,False,False,True,9,277,False
0.0,0.0,0.195,High,20.34,20.31,16.72,21.4,1023,72,0.4,0.0,1,False,False,False,False,False,False,False,True,10,277,False
0.276,0.0,0.792,Medium,21.87,21.91,18.72,23.09,1023,69,0.92,0.0,1,False,False,False,False,False,False,False,True,11,277,False
0.0,0.0,0.395,Very High,24.53,24.34,18.72,26.38,1022,50,1.1,0.0,1,False,False,False,False,False,False,False,True,12,277,False
0.0,0.0,0.2,Very High,26.07,26.07,21.72,27.49,1022,39,1.3,0.0,4,False,False,False,False,False,False,False,True,13,277,False
0.0,0.0,0.19,Very High,27.04,26.7,19.72,28.6,1021,36,1.71,0.0,2,False,False,False,False,False,False,False,True,14,277,False
0.0,0.0,0.186,High,27.42,26.78,19.72,29.71,1021,32,1.66,0.0,0,False,False,False,False,False,False,False,True,15,277,False
0.0,0.0,0.183,High,27.41,26.82,19.72,29.15,1021,33,1.3,0.0,0,False,False,False,False,False,False,False,True,16,277,False
0.006,0.0,0.181,Medium,25.58,25.42,18.72,28.6,1021,47,1.1,0.0,0,False,False,False,False,False,False,False,True,17,277,False
0.886,0.0,0.038,None,23.16,22.94,21.77,23.68,1021,54,1.1,0.0,1,False,False,False,False,False,False,False,True,18,277,False
1.165,0.0,0.0,None,21.76,21.56,20.26,21.82,1021,60,1.49,0.0,15,False,True,False,False,False,False,False,False,19,277,False
0.487,0.0,0.0,None,16.97,16.86,14.72,19.79,1021,82,1.59,0.0,27,False,False,False,False,False,False,True,False,20,277,False
0.522,0.0,0.0,None,15.81,15.69,13.72,18.43,1022,86,1.22,0.0,24,False,True,False,False,False,False,False,False,21,277,False
0.0,0.437,0.0,None,18.67,18.39,12.72,19.04,1022,69,1.43,0.0,0,False,False,False,False,False,False,False,True,22,277,False
0.0,0.403,0.0,None,18.41,18.19,11.72,18.48,1022,72,1.24,0.0,0,False,False,False,False,False,False,False,True,23,277,False
0.0,0.201,0.0,None,18.4,18.12,11.72,18.48,1021,70,0.93,0.0,0,False,False,False,False,False,False,False,True,0,278,False
0.0,0.179,0.0,None,18.45,18.18,11.72,18.48,1021,70,0.82,0.0,0,False,False,False,False,False,False,False,True,1,278,False
0.0,0.219,0.0,None,18.45,18.15,11.72,18.48,1021,69,0.92,0.0,2,False,False,False,False,False,False,False,True,2,278,False
0.0,0.219,0.0,None,17.9,17.55,10.72,17.93,1021,69,1.07,0.0,4,False,False,False,False,False,False,False,True,3,278,False
0.0,0.179,0.0,None,17.9,17.55,9.72,17.93,1021,69,1.18,0.0,1,False,False,False,False,False,False,False,True,4,278,False
0.0,0.18,0.0,None,17.34,16.96,10.72,17.37,1021,70,1.35,0.0,0,False,False,False,False,False,False,False,True,5,278,False
0.0,0.173,0.0,None,16.52,16.13,10.72,16.82,1021,73,1.3,0.0,0,False,False,False,False,False,False,False,True,6,278,False
0.0,0.17,0.002,None,16.8,16.34,10.72,16.82,1022,69,1.16,0.0,1,False,False,False,False,False,False,False,True,7,278,False
0.05,0.0,0.13,Low,17.91,17.58,12.72,17.93,1022,70,1.71,0.0,0,False,False,False,False,False,False,False,True,8,278,False
0.0,0.0,0.191,High,19.04,18.8,16.72,19.04,1023,69,1.5,0.0,0,False,False,False,False,False,False,False,True,9,278,False
0.0,0.0,0.204,High,21.82,21.78,18.72,21.82,1023,66,0.72,0.0,0,False,False,False,False,False,False,False,True,10,278,False
0.0,0.0,0.356,High,23.48,23.42,20.72,23.48,1023,59,0.54,0.0,0,False,False,False,False,False,False,False,True,11,278,False
0.227,0.0,1.021,Medium,23.91,23.77,20.72,25.34,1023,54,1.47,0.0,0,False,False,False,False,False,False,False,True,12,278,False
0.0,0.0,0.498,High,25.22,24.87,20.72,26.38,1023,41,1.93,0.0,0,False,False,False,False,False,False,False,True,13,278,False
0.0,0.0,0.491,High,25.88,25.57,20.66,28.04,1022,40,2.38,0.0,0,False,False,False,False,False,False,False,True,14,278,False
0.047,0.0,0.648,Medium,25.84,25.79,19.72,28.04,1022,50,2.88,0.0,7,False,False,False,False,False,False,False,True,15,278,False
0.0,0.0,0.34,Medium,25.07,24.89,19.72,27.49,1022,48,3.21,0.0,1,False,False,False,False,False,False,False,True,16,278,False
0.073,0.0,0.233,Low,24.27,24.08,19.72,25.26,1022,51,2.93,0.0,0,False,False,False,False,False,False,False,True,17,278,False
0.301,0.0,0.026,None,22.59,22.5,17.72,22.93,1023,61,2.67,0.0,0,False,False,False,False,False,False,False,True,18,278,False
0.357,0.0,0.0,None,21.02,21.06,17.72,21.26,1023,72,2.29,0.0,9,False,False,False,False,False,False,False,True,19,278,False
0.448,0.0,0.0,None,19.54,19.59,14.72,20.15,1023,78,2.11,0.0,22,False,True,False,False,False,False,False,False,20,278,False
0.414,0.0,0.0,None,18.98,19.05,13.72,19.59,1024,81,2.3,0.0,21,False,True,False,False,False,False,False,False,21,278,False
0.0,0.458,0.0,None,18.69,18.65,13.72,19.04,1024,78,1.92,0.0,11,False,True,False,False,False,False,False,False,22,278,False
0.0,0.403,0.0,None,18.15,18.08,13.72,18.48,1024,79,2.13,0.0,26,False,False,False,False,False,False,True,False,23,278,False
0.0,0.248,0.0,None,18.65,18.45,11.72,19.04,1024,72,1.87,0.0,53,True,False,False,False,False,False,False,False,0,279,False
0.0,0.165,0.0,None,18.68,18.38,12.72,19.04,1024,68,1.99,0.0,87,False,False,False,False,False,True,False,False,1,279,False
0.0,0.17,0.0,None,18.19,17.92,13.72,18.48,1023,71,2.24,0.0,87,False,False,False,False,False,True,False,False,2,279,False
0.0,0.175,0.0,None,15.3,15.13,14.72,17.01,1023,86,2.42,0.0,91,False,False,False,False,False,True,False,False,3,279,False
0.0,0.176,0.0,None,19.16,18.85,12.72,19.59,1022,66,2.47,0.0,82,True,False,False,False,False,False,False,False,4,279,False
0.0,0.179,0.0,None,13.91,13.58,12.72,15.9,1023,85,2.57,0.0,62,True,False,False,False,False,False,False,False,5,279,False
0.0,0.176,0.0,None,14.52,14.27,13.72,15.9,1023,86,2.6,0.0,71,True,False,False,False,False,False,False,False,6,279,False
0.0,0.432,0.0,None,15.23,15.05,14.72,15.82,1023,86,2.76,0.0,56,True,False,False,False,False,False,False,False,7,279,False
0.379,0.0,0.048,None,20.62,20.28,13.72,20.7,1023,59,3.39,0.0,48,False,False,False,False,False,False,True,False,8,279,False
0.053,0.0,0.205,Medium,20.63,20.29,18.43,20.82,1023,59,3.35,0.0,26,False,False,False,False,False,False,True,False,9,279,False
0.0,0.0,0.26,High,22.39,22.15,21.45,22.72,1023,56,3.6,0.0,50,False,False,False,False,False,False,True,False,10,279,False
0.0,0.0,0.267,Very High,24.34,24.21,23.68,24.72,1023,53,3.41,0.0,29,False,False,False,False,False,False,True,False,11,279,False
0.0,0.0,0.27,Very High,25.14,25.02,24.72,25.82,1023,50,2.79,0.0,17,False,True,False,False,False,False,False,False,12,279,False
0.0,0.0,0.268,High,25.94,25.87,21.72,28.6,1022,49,2.14,0.0,18,False,True,False,False,False,False,False,False,13,279,False
0.0,0.0,0.266,High,27.07,27.36,22.72,28.6,1021,48,1.29,0.0,24,False,True,False,False,False,False,False,False,14,279,False
0.0,0.0,0.254,High,28.09,28.2,22.72,29.15,1021,46,0.4,0.0,13,False,True,False,False,False,False,False,False,15,279,False
0.002,0.0,0.249,Medium,28.1,28.05,22.72,30.82,1021,44,1.06,0.0,6,False,False,False,False,False,False,False,True,16,279,False
0.031,0.0,0.22,Medium,27.46,27.73,20.72,28.04,1021,48,1.58,0.0,3,False,False,False,False,False,False,False,True,17,279,False
0.459,0.0,0.046,None,24.35,24.38,20.72,25.34,1021,59,1.7,0.0,5,False,False,False,False,False,False,False,True,18,279,False
0.466,0.0,0.0,None,22.87,22.99,21.38,23.12,1021,68,1.86,0.0,6,False,False,False,False,False,False,False,True,19,279,False
0.687,0.0,0.0,None,22.1,22.14,17.72,22.37,1021,68,1.85,0.0,8,False,False,False,False,False,False,False,True,20,279,False
0.541,0.0,0.0,None,21.51,21.49,16.72,21.82,1021,68,1.68,0.0,12,False,True,False,False,False,False,False,False,21,279,False
0.0,0.484,0.0,None,20.94,20.87,15.72,21.26,1022,68,1.71,0.0,13,False,True,False,False,False,False,False,False,22,279,False
0.0,0.408,0.0,None,20.84,20.78,14.72,21.26,1021,69,1.33,0.0,15,False,True,False,False,False,False,False,False,23,279,False
0.0,0.289,0.0,None,20.82,20.79,14.72,21.26,1021,70,1.07,0.0,8,False,False,False,False,False,False,False,True,0,280,False
0.0,0.29,0.0,None,14.59,14.35,13.72,18.99,1021,86,1.07,0.0,1,False,False,False,False,False,False,False,True,1,280,False
0.0,0.309,0.0,None,20.67,20.62,13.72,20.7,1020,70,1.13,0.0,1,False,False,False,False,False,False,False,True,2,280,False
0.0,0.291,0.0,None,14.89,14.76,13.72,15.41,1020,89,1.31,0.0,0,False,False,False,False,False,False,False,True,3,280,False
0.0,0.263,0.0,None,19.54,19.27,13.72,19.59,1020,66,1.3,0.0,0,False,False,False,False,False,False,False,True,4,280,False
0.0,0.258,0.0,None,19.57,19.38,13.72,19.59,1020,69,1.2,0.0,3,False,False,False,False,False,False,False,True,5,280,False
0.0,0.255,0.0,None,19.57,19.33,14.72,19.59,1020,67,1.17,0.0,0,False,False,False,False,False,False,False,True,6,280,False
0.0,0.361,0.001,None,19.02,18.81,13.72,19.04,1020,70,1.4,0.0,44,False,False,False,False,False,False,True,False,7,280,False
0.22,0.0,0.136,None,19.57,19.44,15.72,19.59,1020,71,1.56,0.0,2,False,False,False,False,False,False,False,True,8,280,False
0.011,0.0,0.315,Medium,22.37,22.46,18.72,22.37,1021,69,0.93,0.0,0,False,False,False,False,False,False,False,True,9,280,False
0.0,0.0,0.333,High,24.04,24.14,20.72,24.04,1021,63,0.44,0.0,0,False,False,False,False,False,False,False,True,10,280,False
0.0,0.0,0.394,High,23.44,23.69,20.72,24.23,1021,71,0.75,0.0,0,False,False,False,False,False,False,False,True,11,280,False
0.0,0.0,0.275,Very High,25.21,25.3,20.72,25.9,1020,58,1.04,0.0,0,False,False,False,False,False,False,False,True,12,280,False
0.0,0.0,0.269,Very High,26.56,26.56,20.72,28.04,1019,55,1.39,0.0,0,False,False,False,False,False,False,False,True,13,280,False
0.0,0.0,0.266,High,27.03,27.38,19.72,28.04,1019,49,1.98,0.0,3,False,False,False,False,False,False,False,True,14,280,False
0.0,0.0,0.26,High,26.53,26.53,17.72,27.57,1018,49,2.23,0.0,17,False,True,False,False,False,False,False,False,15,280,False
0.0,0.0,0.252,Medium,26.22,26.22,16.72,26.93,1018,51,2.09,0.0,19,False,True,False,False,False,False,False,False,16,280,False
0.062,0.0,0.199,Low,24.22,24.26,17.72,26.93,1018,60,1.75,0.0,1,False,False,False,False,False,False,False,True,17,280,False
0.471,0.0,0.03,None,22.29,22.38,20.1,23.12,1018,69,1.65,0.0,0,False,False,False,False,False,False,False,True,18,280,False
0.961,0.0,0.0,None,20.65,20.76,19.54,20.9,1019,76,1.5,0.0,0,False,False,False,False,False,False,False,True,19,280,False
0.529,0.0,0.0,None,19.55,19.6,17.49,19.59,1018,78,1.4,0.0,0,False,False,False,False,False,False,False,True,20,280,False
0.435,0.0,0.0,None,18.75,18.8,13.72,19.23,1019,81,1.52,0.0,0,False,False,False,False,False,False,False,True,21,280,False
0.0,0.33,0.0,None,18.22,18.24,13.72,18.68,1018,82,2.08,0.0,0,False,False,False,False,False,False,False,True,22,280,False
0.0,0.462,0.0,None,18.76,18.73,13.72,19.04,1018,78,1.88,0.0,1,False,False,False,False,False,False,False,True,23,280,False
0.0,0.435,0.0,None,18.74,18.71,13.72,19.04,1018,78,1.43,0.0,7,False,False,False,False,False,False,False,True,0,281,False
0.0,0.409,0.0,None,18.23,18.12,13.72,18.48,1018,77,1.46,0.0,27,False,False,False,False,False,False,True,False,1,281,False
0.0,0.338,0.0,None,18.16,17.99,12.72,18.48,1018,75,1.8,0.0,44,False,False,False,False,False,False,True,False,2,281,False
0.0,0.267,0.0,None,17.59,17.34,11.72,17.93,1017,74,1.86,0.0,42,False,False,False,False,False,False,True,False,3,281,False
0.0,0.265,0.0,None,18.15,17.85,10.72,19.04,1017,70,1.77,0.0,30,False,False,False,False,False,False,True,False,4,281,False
0.0,0.264,0.0,None,12.41,12.06,10.72,15.1,1017,90,1.98,0.0,7,False,False,False,False,False,False,False,True,5,281,False
0.0,0.397,0.0,None,12.41,12.03,10.72,15.1,1017,89,2.01,0.0,1,False,False,False,False,False,False,False,True,6,281,False
0.0,0.308,0.002,None,11.58,11.12,9.72,14.79,1017,89,2.01,0.0,0,False,False,False,False,False,False,False,True,7,281,False
0.151,0.0,0.144,Low,20.15,19.97,11.72,20.15,1018,67,2.42,0.0,0,False,False,False,False,False,False,False,True,8,281,False
0.003,0.0,0.396,Medium,21.54,21.42,14.72,21.82,1018,64,1.73,0.0,1,False,False,False,False,False,False,False,True,9,281,False
0.173,0.0,0.587,Medium,22.93,22.87,18.72,22.93,1018,61,1.62,0.0,6,False,False,False,False,False,False,False,True,10,281,False
0.289,0.0,0.813,Medium,24.46,24.45,18.72,24.71,1018,57,1.62,0.0,1,False,False,False,False,False,False,False,True,11,281,False
0.544,0.0,1.027,None,25.65,25.71,18.72,26.38,1017,55,1.54,0.0,1,False,False,False,False,False,False,False,True,12,281,False
0.226,0.0,0.641,High,26.36,26.36,16.72,27.49,1016,50,1.35,0.0,1,False,False,False,False,False,False,False,True,13,281,False
0.269,0.0,0.897,Medium,27.38,27.52,15.72,29.15,1016,46,1.5,0.0,0,False,False,False,False,False,False,False,True,14,281,False
0.0,0.0,0.493,Medium,28.04,28.07,18.72,29.15,1015,45,1.64,0.0,1,False,False,False,False,False,False,False,True,15,281,False
0.034,0.0,0.459,Medium,26.21,26.21,16.72,28.04,1015,55,1.63,0.0,1,False,False,False,False,False,False,False,True,16,281,False
0.152,0.0,0.222,None,24.75,24.82,18.72,26.38,1015,59,1.35,0.0,0,False,False,False,False,False,False,False,True,17,281,False
0.473,0.0,0.029,None,23.37,23.46,20.1,23.68,1015,65,1.65,0.0,0,False,False,False,False,False,False,False,True,18,281,False
0.444,0.0,0.0,None,21.71,21.74,19.54,21.82,1015,69,0.75,0.0,0,False,False,False,False,False,False,False,True,19,281,False
0.514,0.0,0.0,None,20.61,20.61,18.6,20.7,1016,72,0.44,0.0,0,False,False,False,False,False,False,False,True,20,281,False
0.325,0.0,0.0,None,20.04,20.08,16.93,20.15,1016,76,0.47,0.0,2,False,False,False,False,False,False,False,True,21,281,False
0.0,0.357,0.0,None,19.18,19.16,11.72,19.59,1016,77,0.22,0.0,1,False,False,False,False,False,False,False,True,22,281,False
0.0,0.303,0.0,None,19.09,18.99,11.72,19.59,1016,74,0.62,0.0,31,False,False,False,False,False,False,True,False,23,281,False
0.0,0.297,0.0,None,17.56,17.54,11.72,17.93,1016,83,0.83,0.0,45,False,False,False,False,False,False,True,False,0,282,False
0.0,0.301,0.0,None,17.86,17.79,11.72,17.93,1016,80,0.13,0.0,58,True,False,False,False,False,False,False,False,1,282,False
0.0,0.305,0.0,None,16.77,16.75,12.72,16.82,1016,86,0.49,0.0,98,False,False,False,False,False,True,False,False,2,282,False
0.0,0.293,0.0,None,15.4,15.29,12.72,15.7,1016,88,0.45,0.0,99,False,False,False,False,False,True,False,False,3,282,False
0.0,0.265,0.0,None,14.59,14.48,13.72,15.66,1015,91,1.22,0.0,93,False,False,False,False,False,True,False,False,4,282,False
0.0,0.262,0.0,None,14.04,13.88,14.04,15.66,1016,91,0.62,0.0,89,False,False,False,False,False,True,False,False,5,282,False
0.0,0.262,0.0,None,13.48,13.31,13.48,15.66,1016,93,0.58,0.0,91,False,False,False,False,False,True,False,False,6,282,False
0.0,0.265,0.0,None,14.04,13.93,14.04,15.66,1016,93,0.62,0.0,97,False,False,False,False,False,True,False,False,7,282,False
0.211,0.0,0.037,None,14.05,13.97,14.04,15.72,1016,94,0.78,0.0,93,False,False,False,False,False,True,False,False,8,282,False
0.218,0.0,0.114,None,16.96,17.14,15.66,17.68,1017,93,1.77,0.0,94,False,False,False,False,False,True,False,False,9,282,False
0.035,0.0,0.262,Medium,18.63,18.85,16.77,19.3,1017,88,1.65,0.0,98,False,False,False,False,False,True,False,False,10,282,False
0.197,0.0,0.358,Medium,19.62,19.8,17.32,20.31,1017,83,1.69,0.0,99,False,False,False,False,False,True,False,False,11,282,False
0.934,0.0,0.689,None,20.28,20.43,17.72,20.99,1017,79,2.91,0.0,99,False,False,False,False,False,True,False,False,12,282,False
0.827,0.0,0.413,None,19.78,19.8,18.43,20.34,1017,76,3.33,0.0,100,False,False,False,False,False,True,False,False,13,282,False
0.031,0.0,0.425,Medium,20.67,20.67,18.43,20.82,1016,72,3.0,0.0,99,False,False,False,False,False,True,False,False,14,282,False
0.21,0.0,0.308,None,20.01,19.95,17.72,21.38,1016,72,1.95,0.0,100,False,False,False,False,False,True,False,False,15,282,False
0.237,0.0,0.201,None,19.47,19.43,17.72,19.79,1015,75,1.32,0.0,99,False,False,False,False,False,True,False,False,16,282,False
0.428,0.0,0.086,None,18.49,18.46,18.43,19.23,1015,79,1.38,0.0,98,False,False,False,False,False,True,False,False,17,282,False
0.457,0.0,0.032,None,17.92,17.99,17.49,18.12,1016,85,1.95,0.0,94,False,False,False,False,False,True,False,False,18,282,False
0.524,0.0,0.0,None,16.78,16.79,15.72,17.88,1016,87,1.46,0.0,95,False,False,False,False,False,True,False,False,19,282,False
0.543,0.0,0.0,None,16.78,16.84,15.72,17.88,1017,89,1.15,0.14,81,False,False,False,True,False,False,False,False,20,282,True
0.487,0.0,0.0,None,16.76,16.87,15.26,17.32,1017,91,1.12,0.0,82,True,False,False,False,False,False,False,False,21,282,False
0.0,0.596,0.0,None,16.25,16.31,15.26,17.32,1017,91,1.23,0.53,100,False,False,False,True,False,False,False,False,22,282,True
0.0,0.428,0.0,None,16.24,16.27,14.71,17.32,1017,90,1.96,0.68,99,False,False,False,True,False,False,False,False,23,282,True
0.0,0.415,0.0,None,15.72,15.67,15.26,16.77,1016,89,1.9,0.21,98,False,False,False,True,False,False,False,False,0,283,True
0.0,0.361,0.0,None,14.7,14.47,14.59,16.77,1016,86,2.19,0.32,100,False,False,False,True,False,False,False,False,1,283,True
0.0,0.262,0.0,None,15.16,14.95,14.15,16.77,1016,85,2.29,0.57,100,False,False,False,True,False,False,False,False,2,283,True
0.0,0.256,0.0,None,14.65,14.52,14.15,16.77,1015,90,1.79,0.0,100,False,False,False,False,False,True,False,False,3,283,False
0.0,0.259,0.0,None,14.13,14.03,14.04,16.45,1015,93,1.34,0.12,100,False,False,False,True,False,False,False,False,4,283,True
0.0,0.273,0.0,None,14.08,14.0,13.6,16.45,1015,94,1.25,0.16,100,False,False,False,True,False,False,False,False,5,283,True
0.0,0.321,0.0,None,14.13,14.05,14.04,16.45,1016,94,1.42,0.26,100,False,False,False,True,False,False,False,False,6,283,True
0.0,0.327,0.0,None,14.66,14.64,14.15,16.45,1016,94,1.69,0.0,100,False,False,False,False,False,True,False,False,7,283,False
0.448,0.0,0.003,None,15.2,15.23,14.71,16.21,1016,94,1.94,0.0,98,False,False,False,False,False,True,False,False,8,283,False
0.389,0.0,0.059,None,16.3,16.44,16.26,16.77,1017,94,2.16,0.0,100,False,False,False,False,False,True,False,False,9,283,False
0.345,0.0,0.098,None,17.3,17.54,15.82,17.37,1017,94,2.65,0.0,100,False,False,False,False,False,True,False,False,10,283,False
0.357,0.0,0.104,None,17.33,17.57,16.72,18.12,1017,94,2.72,0.17,100,False,False,False,True,False,False,False,False,11,283,True
0.17,0.0,0.189,Low,17.92,18.22,17.32,19.23,1017,94,2.41,0.33,100,False,False,False,True,False,False,False,False,12,283,True
