,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),datetime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
1515,0.0,0.411,0.0,None,2022-03-05 03:00:00,6.74,6.74,3.68,6.82,1021,81,1.11,,77,broken clouds
1516,0.0,0.363,0.0,None,2022-03-05 04:00:00,6.16,6.16,3.68,6.26,1020,85,0.82,0.18,76,light rain
1517,0.0,0.334,0.0,None,2022-03-05 05:00:00,6.76,6.76,3.12,6.82,1019,82,1.01,0.21,51,light rain
1518,0.0,0.312,0.0,None,2022-03-05 06:00:00,6.02,6.02,3.12,6.72,1019,91,1.19,0.31,64,light rain
1519,0.0,0.259,0.005,None,2022-03-05 07:00:00,6.02,6.02,2.57,6.72,1020,90,1.29,,67,broken clouds
1520,0.877,0.0,0.048,None,2022-03-05 08:00:00,7.32,6.01,5.1,7.37,1019,73,2.07,,67,broken clouds
1521,0.269,0.0,0.161,None,2022-03-05 09:00:00,8.43,7.64,6.12,8.48,1020,70,1.71,0.23,69,light rain
1522,0.004,0.0,0.303,Medium,2022-03-05 10:00:00,9.0,8.35,6.68,9.04,1020,72,1.65,,71,broken clouds
1523,0.006,0.0,0.293,High,2022-03-05 11:00:00,10.11,8.95,7.88,10.15,1019,68,2.02,,85,overcast clouds
1524,0.0,0.0,0.346,High,2022-03-05 12:00:00,12.01,10.78,7.79,12.37,1019,58,1.65,,98,overcast clouds
1525,0.0,0.0,0.304,Medium,2022-03-05 13:00:00,11.72,10.54,9.54,12.57,1018,61,1.27,,98,overcast clouds
1526,0.0,0.0,0.407,High,2022-03-05 14:00:00,12.86,11.79,11.21,13.68,1017,61,1.03,,97,overcast clouds
1527,0.141,0.0,0.55,Medium,2022-03-05 15:00:00,14.48,13.39,12.88,14.59,1016,54,1.15,,100,overcast clouds
1528,0.306,0.0,0.286,Low,2022-03-05 16:00:00,13.96,12.9,12.72,15.01,1016,57,1.0,,89,overcast clouds
1529,0.587,0.0,0.072,None,2022-03-05 17:00:00,14.37,13.3,11.72,14.59,1015,55,1.0,,82,broken clouds
1530,0.465,0.0,0.002,None,2022-03-05 18:00:00,13.31,12.32,11.12,13.48,1016,62,1.18,,64,broken clouds
1531,0.51,0.0,0.0,None,2022-03-05 19:00:00,11.23,10.21,10.57,11.26,1016,69,1.52,,56,broken clouds
1532,0.506,0.0,0.0,None,2022-03-05 20:00:00,10.65,9.44,9.54,10.7,1016,64,1.79,,35,scattered clouds
1533,0.371,0.0,0.0,None,2022-03-05 21:00:00,8.48,7.24,7.72,10.01,1016,70,2.21,,30,scattered clouds
1534,0.0,0.342,0.0,None,2022-03-05 22:00:00,7.76,6.24,6.72,9.55,1016,74,2.41,,54,broken clouds
1535,0.0,0.446,0.0,None,2022-03-05 23:00:00,8.02,6.53,7.01,9.55,1017,77,2.43,,84,broken clouds
1536,0.0,1.189,0.0,None,2022-03-06 00:00:00,7.68,6.27,6.45,8.44,1017,79,2.25,,70,broken clouds
1537,0.0,1.339,0.0,None,2022-03-06 01:00:00,8.35,6.98,5.9,8.48,1017,65,2.35,,51,broken clouds
1538,0.0,0.588,0.0,None,2022-03-06 02:00:00,5.71,3.69,4.72,8.34,1017,83,2.56,,33,scattered clouds
1539,0.0,0.356,0.0,None,2022-03-06 03:00:00,6.24,4.29,4.79,7.79,1017,82,2.6,,22,few clouds
1540,0.0,0.343,0.0,None,2022-03-06 04:00:00,5.06,2.88,3.72,7.23,1017,81,2.61,,22,few clouds
1541,0.0,0.252,0.0,None,2022-03-06 05:00:00,5.06,2.95,3.72,7.23,1017,80,2.53,,13,few clouds
1542,0.0,1.441,0.0,None,2022-03-06 06:00:00,4.45,2.38,2.72,6.77,1017,79,2.35,,15,few clouds
1543,0.0,0.2,0.058,None,2022-03-06 07:00:00,3.68,1.56,1.72,6.68,1018,81,2.26,,7,sky is clear
1544,0.087,0.0,0.208,None,2022-03-06 08:00:00,4.13,1.48,2.72,7.79,1018,77,2.97,,4,sky is clear
1545,0.458,0.0,0.356,Low,2022-03-06 09:00:00,8.98,7.44,6.45,10.66,1019,61,2.75,,0,sky is clear
1546,0.214,0.0,0.669,Medium,2022-03-06 10:00:00,10.1,8.71,8.12,10.66,1019,59,2.73,,0,sky is clear
1547,2.585,0.0,0.972,None,2022-03-06 11:00:00,11.26,9.75,10.34,11.26,1018,50,2.87,,22,few clouds
1548,1.227,0.0,0.53,None,2022-03-06 12:00:00,12.4,10.9,11.72,13.99,1018,46,2.98,,57,broken clouds
1549,0.041,0.0,0.535,Medium,2022-03-06 13:00:00,12.38,10.82,12.23,12.72,1017,44,2.4,,83,broken clouds
1550,0.0,0.0,0.489,High,2022-03-06 14:00:00,12.88,11.27,11.72,13.44,1016,40,2.43,,93,overcast clouds
1551,0.043,0.0,0.437,Medium,2022-03-06 15:00:00,13.97,12.44,12.72,14.04,1016,39,2.73,,87,overcast clouds
1552,0.518,0.0,0.36,Low,2022-03-06 16:00:00,14.03,12.45,13.44,14.45,1015,37,2.8,,87,overcast clouds
1553,0.509,0.0,0.084,None,2022-03-06 17:00:00,13.46,11.88,12.01,14.45,1015,39,2.79,,82,broken clouds
1554,0.824,0.0,0.004,None,2022-03-06 18:00:00,12.88,11.24,11.45,13.43,1015,39,2.87,,45,scattered clouds
1555,0.572,0.0,0.0,None,2022-03-06 19:00:00,11.07,9.75,10.72,11.78,1016,58,3.08,,17,few clouds
1556,1.09,0.0,0.0,None,2022-03-06 20:00:00,9.54,7.77,8.72,11.21,1017,63,3.33,,3,sky is clear
1557,0.748,0.0,0.0,None,2022-03-06 21:00:00,8.33,6.37,7.72,9.55,1017,65,3.22,,12,few clouds
1558,0.0,0.53,0.0,None,2022-03-06 22:00:00,7.84,6.04,6.72,9.0,1017,69,2.82,,0,sky is clear
1559,0.0,0.519,0.0,None,2022-03-06 23:00:00,8.1,6.41,6.45,9.0,1016,74,2.73,,0,sky is clear
1560,0.0,0.419,0.0,None,2022-03-07 00:00:00,6.56,4.75,5.34,7.88,1016,78,2.5,,4,sky is clear
1561,0.0,0.423,0.0,None,2022-03-07 01:00:00,6.64,5.05,4.79,7.88,1016,81,2.25,,10,sky is clear
1562,0.0,0.272,0.0,None,2022-03-07 02:00:00,5.75,4.48,4.23,7.32,1016,82,1.77,,26,scattered clouds
1563,0.0,0.235,0.0,None,2022-03-07 03:00:00,4.98,3.65,3.68,6.77,1015,84,1.72,,33,scattered clouds
1564,0.0,0.251,0.0,None,2022-03-07 04:00:00,4.17,2.4,2.72,6.21,1015,85,2.0,,33,scattered clouds
1565,0.0,0.252,0.0,None,2022-03-07 05:00:00,4.35,2.6,3.12,5.57,1014,86,2.01,,27,scattered clouds
1566,0.0,0.256,0.0,None,2022-03-07 06:00:00,3.57,1.75,2.72,5.57,1014,88,1.96,,5,sky is clear
1567,0.0,1.439,0.115,None,2022-03-07 07:00:00,3.45,1.58,2.57,5.57,1014,89,1.98,,1,sky is clear
1568,0.018,0.0,0.309,Medium,2022-03-07 08:00:00,4.85,2.49,3.12,6.78,1014,84,2.79,,1,sky is clear
1569,0.0,0.0,0.282,High,2022-03-07 09:00:00,10.1,8.71,7.89,10.15,1014,59,2.19,,6,sky is clear
1570,0.0,0.0,0.285,Very High,2022-03-07 10:00:00,10.7,9.34,10.01,10.72,1014,58,2.05,,33,scattered clouds
1571,0.0,0.0,0.291,Very High,2022-03-07 11:00:00,12.4,11.05,12.23,12.88,1014,52,2.59,,3,sky is clear
1572,0.272,0.0,0.433,Medium,2022-03-07 12:00:00,13.98,12.58,12.72,14.55,1013,44,2.89,,23,few clouds
1573,0.0,0.0,0.246,High,2022-03-07 13:00:00,13.97,12.47,12.72,14.04,1013,40,3.22,,75,broken clouds
1574,0.0,0.0,0.246,Medium,2022-03-07 14:00:00,14.42,12.94,11.68,14.79,1012,39,3.67,,88,overcast clouds
1575,0.0,0.0,0.262,Medium,2022-03-07 15:00:00,13.4,12.05,11.12,14.54,1011,48,3.96,,98,overcast clouds
1576,0.105,0.0,0.156,None,2022-03-07 16:00:00,12.88,11.48,11.12,13.99,1011,48,3.58,,98,overcast clouds
1577,0.291,0.0,0.016,None,2022-03-07 17:00:00,11.84,10.65,10.57,12.88,1011,60,3.25,,100,overcast clouds
1578,1.932,0.0,0.004,None,2022-03-07 18:00:00,10.7,9.63,10.57,11.22,1011,69,2.25,,98,overcast clouds
1579,2.288,0.0,0.0,None,2022-03-07 19:00:00,10.22,9.1,9.23,11.22,1011,69,2.94,,80,broken clouds
1580,1.059,0.0,0.0,None,2022-03-07 20:00:00,10.17,9.15,10.01,11.22,1012,73,3.3,,70,broken clouds
1581,0.67,0.0,0.0,None,2022-03-07 21:00:00,10.16,9.24,10.01,10.72,1012,77,3.36,0.22,90,light rain
1582,0.0,0.66,0.0,None,2022-03-07 22:00:00,9.59,7.29,9.23,9.72,1011,82,4.46,1.09,99,moderate rain
